PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
1628371,Jonathan Isaac,1610612753,ORL,27.0,6-10,82,230,Florida State,USA,2017,1,6,64,341,284,31,-2.3,0.098,0.194,0.156,0.505,0.049
1630228,Jonathan Kuminga,1610612744,GSW,22.0,6-7,79,225,None,DRC,2021,1,7,40,650,188,92,-0.7,0.044,0.131,0.273,0.537,0.151
1642367,Jonathan Mogbo,1610612761,TOR,23.0,6-9,81,225,San Francisco,USA,2024,2,31,55,303,246,99,-8.7,0.084,0.143,0.139,0.5,0.138
203903,Jordan Clarkson,1610612762,UTA,32.0,6-3,75,194,Missouri,USA,2014,2,46,37,600,118,138,-10.0,0.025,0.092,0.269,0.54,0.238
1630692,Jordan Goodwin,1610612747,LAL,26.0,6-5,77,215,St. Louis,USA,Undrafted,Undrafted,Undrafted,20,130,77,29,-3.3,0.069,0.119,0.127,0.597,0.1
1641722,Jordan Hawkins,1610612740,NOP,22.0,6-5,77,190,Connecticut,USA,2023,1,14,56,604,158,66,-11.4,0.017,0.097,0.204,0.504,0.076
1629162,Jordan McLaughlin,1610612759,SAS,28.0,6-0,72,185,Southern California,USA,Undrafted,Undrafted,Undrafted,38,73,24,36,8.7,0.02,0.087,0.141,0.586,0.206
1641757,Jordan Miller,1610612746,LAC,25.0,6-5,77,194,Miami,USA,2023,2,48,34,148,58,34,-5.6,0.054,0.086,0.173,0.509,0.127
1629673,Jordan Poole,1610612764,WAS,25.0,6-4,76,194,Michigan,USA,2019,1,28,63,1287,193,285,-13.1,0.013,0.082,0.28,0.586,0.252
1641775,Jordan Walsh,1610612738,BOS,21.0,6-6,78,205,Arkansas,USA,2023,2,38,46,72,57,16,7.5,0.056,0.102,0.103,0.478,0.059
1630631,Jose Alvarado,1610612740,NOP,26.0,6-0,72,179,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,50,479,118,232,-6.4,0.017,0.077,0.177,0.531,0.278
1630528,Josh Christopher,1610612748,MIA,23.0,6-4,76,215,Arizona State,USA,2021,1,24,8,6,3,4,-9.5,0.0,0.094,0.203,0.342,0.19
1630581,Josh Giddey,1610612741,CHI,22.0,6-8,80,216,None,Australia,2021,1,6,64,916,498,446,-1.7,0.056,0.187,0.21,0.574,0.316
1630182,Josh Green,1610612766,CHA,24.0,6-5,77,200,Arizona,Australia,2020,1,18,66,489,169,104,-9.0,0.027,0.06,0.114,0.553,0.079
1628404,Josh Hart,1610612752,NYK,30.0,6-4,76,215,Villanova,USA,2017,1,30,70,968,679,406,4.0,0.059,0.203,0.15,0.618,0.201
1631169,Josh Minott,1610612750,MIN,22.0,6-8,80,205,Memphis,USA,2022,2,45,41,97,42,16,-6.4,0.039,0.114,0.155,0.554,0.091
1629006,Josh Okogie,1610612766,CHA,26.0,6-4,76,213,Georgia Tech,Nigeria,2018,1,20,33,223,97,25,2.0,0.074,0.111,0.173,0.577,0.074
1626196,Josh Richardson,1610612748,MIA,31.0,6-5,77,200,Tennessee,USA,2015,2,40,8,32,12,12,-10.6,0.038,0.048,0.134,0.402,0.117
201950,Jrue Holiday,1610612738,BOS,34.0,6-4,76,205,UCLA,USA,2009,1,17,56,612,234,212,7.2,0.036,0.091,0.157,0.557,0.173
1630577,Julian Champagnie,1610612759,SAS,23.0,6-7,79,217,St. John's,USA,Undrafted,Undrafted,Undrafted,72,692,277,97,-0.3,0.036,0.12,0.163,0.571,0.079
1641763,Julian Phillips,1610612741,CHI,21.0,6-8,80,198,Tennessee,USA,2023,2,35,71,314,148,33,-0.5,0.058,0.079,0.126,0.557,0.044
1631124,Julian Strawther,1610612743,DEN,22.0,6-6,78,205,Gonzaga,USA,2023,1,29,61,572,132,81,-1.3,0.012,0.079,0.172,0.563,0.081
203944,Julius Randle,1610612750,MIN,30.0,6-9,81,250,Kentucky,USA,2014,1,7,61,1139,426,284,3.1,0.067,0.146,0.249,0.59,0.23
1630551,Justin Champagnie,1610612764,WAS,23.0,6-6,78,206,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,53,416,269,50,-9.7,0.073,0.156,0.146,0.603,0.069
1642348,Justin Edwards,1610612755,PHI,21.0,6-7,79,203,Kentucky,USA,Undrafted,Undrafted,Undrafted,39,397,127,59,-10.5,0.039,0.089,0.161,0.57,0.081
1631303,Justin Minaya,1610612757,POR,26.0,6-5,77,205,Providence,USA,Undrafted,Undrafted,Undrafted,11,2,4,2,-45.9,0.071,0.091,0.061,0.25,0.154
203994,Jusuf Nurkić,1610612766,CHA,30.0,7-0,84,290,None,Bosnia and Herzegovina,2014,1,16,43,341,344,93,-7.5,0.077,0.298,0.185,0.548,0.153
1630231,KJ Martin,1610612762,UTA,24.0,6-6,78,215,None,USA,2020,2,52,41,256,120,44,-7.5,0.033,0.104,0.109,0.624,0.071
1642354,KJ Simpson,1610612766,CHA,22.0,6-0,72,189,Colorado,USA,2024,2,42,27,197,73,73,-14.1,0.047,0.075,0.192,0.444,0.202
1630539,Kai Jones,1610612742,DAL,24.0,6-11,83,221,Texas,Bahamas,2021,1,19,34,136,94,16,0.5,0.081,0.185,0.122,0.8,0.068
1626157,Karl-Anthony Towns,1610612752,NYK,29.0,7-0,84,248,Kentucky,USA,2015,1,1,66,1616,848,208,6.8,0.087,0.285,0.264,0.63,0.133
1631255,Karlo Matković,1610612740,NOP,23.0,6-10,82,231,None,Bosnia and Herzegovina,2022,2,52,36,247,174,37,-4.6,0.087,0.169,0.145,0.639,0.079
202695,Kawhi Leonard,1610612746,LAC,33.0,6-7,79,225,San Diego State,USA,2011,1,15,30,615,173,92,9.7,0.035,0.154,0.275,0.585,0.149
1630811,Keaton Wallace,1610612737,ATL,26.0,6-3,75,185,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,28,151,38,62,-3.4,0.015,0.064,0.154,0.529,0.19
1631099,Keegan Murray,1610612758,SAC,24.0,6-8,80,225,Iowa,USA,2022,1,4,70,883,474,101,1.7,0.058,0.132,0.148,0.558,0.055
1631232,Keion Brooks Jr.,1610612740,NOP,24.0,6-7,79,210,Washington,USA,Undrafted,Undrafted,Undrafted,6,34,14,5,-28.6,0.011,0.133,0.145,0.615,0.088
1642276,Kel'el Ware,1610612748,MIA,20.0,7-0,84,230,Indiana,USA,2024,1,15,55,495,383,51,-0.3,0.083,0.233,0.17,0.608,0.065
1629640,Keldon Johnson,1610612759,SAS,25.0,6-5,77,220,Kentucky,USA,2019,1,29,69,865,323,108,-5.1,0.056,0.132,0.204,0.572,0.1
203482,Kelly Olynyk,1610612740,NOP,33.0,6-11,83,240,Gonzaga,Canada,2013,1,13,40,339,192,118,-0.5,0.069,0.161,0.182,0.612,0.203
1626162,Kelly Oubre Jr.,1610612755,PHI,29.0,6-8,80,203,Kansas,USA,2015,1,15,60,906,368,108,-5.7,0.046,0.14,0.186,0.551,0.079
1629026,Kenrich Williams,1610612760,OKC,30.0,6-6,78,210,TCU,USA,Undrafted,Undrafted,Undrafted,60,353,198,78,16.1,0.058,0.147,0.145,0.605,0.107
203484,Kentavious Caldwell-Pope,1610612753,ORL,32.0,6-5,77,204,Georgia,USA,2013,1,8,70,601,154,123,-0.2,0.014,0.063,0.12,0.555,0.083
1631165,Keon Ellis,1610612758,SAC,25.0,6-4,76,175,Alabama,USA,Undrafted,Undrafted,Undrafted,71,605,185,106,3.2,0.031,0.079,0.131,0.663,0.083
1630553,Keon Johnson,1610612751,BKN,23.0,6-5,77,185,Tennessee,USA,2021,1,21,72,735,265,148,-10.7,0.032,0.122,0.21,0.483,0.138
1642352,Keshad Johnson,1610612748,MIA,23.0,6-7,79,225,Arizona,USA,Undrafted,Undrafted,Undrafted,10,16,17,3,-0.9,0.044,0.211,0.138,0.546,0.079
1630556,Kessler Edwards,1610612742,DAL,24.0,6-7,79,203,Pepperdine,USA,2021,2,44,40,168,115,42,-12.3,0.037,0.154,0.11,0.597,0.09
201142,Kevin Durant,1610612756,PHX,36.0,6-11,83,240,Texas,USA,2007,1,2,61,1636,367,262,-0.3,0.011,0.146,0.284,0.643,0.189
1628989,Kevin Huerter,1610612741,CHI,26.0,6-7,79,198,Maryland,USA,2018,1,19,62,588,187,130,2.1,0.019,0.102,0.173,0.533,0.119
1628995,Kevin Knox II,1610612744,GSW,25.0,6-8,80,215,Kentucky,USA,2018,1,9,9,28,12,4,-7.9,0.085,0.118,0.193,0.543,0.118
201567,Kevin Love,1610612748,MIA,36.0,6-8,80,251,UCLA,USA,2008,1,5,23,122,94,22,-3.6,0.08,0.282,0.23,0.488,0.134
1641755,Kevin McCullar Jr.,1610612752,NYK,24.0,6-6,78,210,Kansas,USA,2024,2,56,1,2,0,0,-112.5,0.0,0.0,0.25,0.5,0.0
1629645,Kevin Porter Jr.,1610612749,MIL,24.0,6-4,76,203,Southern California,USA,2019,1,30,67,625,235,215,-0.9,0.027,0.149,0.25,0.506,0.271
1626172,Kevon Looney,1610612744,GSW,29.0,6-9,81,222,UCLA,USA,2015,1,30,67,308,418,106,3.8,0.144,0.227,0.13,0.526,0.148
1641718,Keyonte George,1610612762,UTA,21.0,6-4,76,185,Baylor,USA,2023,1,16,60,997,224,346,-11.8,0.012,0.103,0.236,0.541,0.282
203114,Khris Middleton,1610612764,WAS,33.0,6-7,79,222,Texas A&M,USA,2012,2,39,37,440,137,150,1.5,0.015,0.132,0.208,0.588,0.251
1630165,Killian Hayes,1610612751,BKN,23.0,6-5,77,195,None,France,2020,1,7,6,54,18,31,-5.7,0.028,0.087,0.145,0.559,0.274
202691,Klay Thompson,1610612742,DAL,35.0,6-5,77,220,Washington State,USA,2011,1,11,65,926,234,135,-1.0,0.023,0.101,0.216,0.552,0.106
1641738,Kobe Brown,1610612746,LAC,25.0,6-7,79,250,Missouri,USA,2023,1,30,35,69,56,20,-9.1,0.075,0.169,0.134,0.514,0.134
1641723,Kobe Bufkin,1610612737,ATL,21.0,6-4,76,195,Michigan,USA,2023,1,15,10,53,21,17,-8.0,0.035,0.123,0.203,0.483,0.213
1627739,Kris Dunn,1610612746,LAC,31.0,6-3,75,205,Providence,USA,2016,1,5,65,402,224,193,6.5,0.033,0.112,0.127,0.514,0.165
1631200,Kris Murray,1610612757,POR,24.0,6-8,80,216,Iowa,USA,2023,1,23,61,238,149,52,-2.7,0.068,0.093,0.13,0.481,0.083
204001,Kristaps Porziņģis,1610612738,BOS,29.0,7-2,86,240,None,Latvia,2015,1,4,37,728,258,75,4.9,0.054,0.168,0.251,0.622,0.11
203937,Kyle Anderson,1610612748,MIA,31.0,6-9,81,230,UCLA,USA,2014,1,30,52,275,161,117,-4.8,0.049,0.147,0.149,0.541,0.225
1642271,Kyle Filipowski,1610612762,UTA,21.0,6-11,83,250,Duke,USA,2024,2,32,65,592,364,124,-9.9,0.065,0.208,0.178,0.62,0.143
1628398,Kyle Kuzma,1610612749,MIL,29.0,6-9,81,221,Utah,USA,2017,1,27,56,826,340,133,-11.5,0.025,0.164,0.234,0.498,0.126
200768,Kyle Lowry,1610612755,PHI,39.0,6-0,72,196,Villanova,USA,2006,1,24,33,133,65,93,-5.0,0.017,0.088,0.101,0.53,0.213
1630283,Kylor Kelley,1610612742,DAL,27.0,7-0,84,230,Oregon State,USA,Undrafted,Undrafted,Undrafted,8,24,21,2,-24.8,0.1,0.186,0.098,0.767,0.045
202681,Kyrie Irving,1610612742,DAL,33.0,6-2,74,195,Duke,Australia,2011,1,1,50,1234,240,231,2.6,0.033,0.093,0.264,0.594,0.198
1642273,Kyshawn George,1610612764,WAS,21.0,6-8,80,200,Miami,Switzerland,2024,1,24,64,552,273,161,-10.4,0.027,0.122,0.155,0.5,0.133
1630163,LaMelo Ball,1610612766,CHA,23.0,6-7,79,180,None,USA,2020,1,3,47,1184,232,346,-3.9,0.028,0.121,0.342,0.536,0.39
1630205,Lamar Stevens,1610612763,MEM,27.0,6-7,79,230,Penn State,USA,Undrafted,Undrafted,Undrafted,10,40,29,5,28.9,0.033,0.21,0.187,0.527,0.058
1629013,Landry Shamet,1610612752,NYK,28.0,6-4,76,190,Wichita State,USA,2018,1,26,41,177,41,22,2.4,0.012,0.061,0.131,0.558,0.053
1626204,Larry Nance Jr.,1610612737,ATL,32.0,6-8,80,245,Wyoming,USA,2015,1,27,24,203,103,38,-9.0,0.046,0.174,0.155,0.632,0.125
1628374,Lauri Markkanen,1610612762,UTA,27.0,7-0,84,240,Arizona,Finland,2017,1,7,47,892,278,70,-6.1,0.046,0.134,0.231,0.571,0.074
2544,LeBron James,1610612747,LAL,40.0,6-9,81,250,None,USA,2003,1,1,62,1521,506,525,-2.0,0.032,0.195,0.295,0.601,0.41
1631159,Leonard Miller,1610612750,MIN,21.0,6-10,82,220,None,Canada,2023,2,33,10,18,11,0,-22.5,0.077,0.258,0.256,0.514,0.0
1631311,Lester Quinones,1610612740,NOP,24.0,6-4,76,208,Memphis,USA,Undrafted,Undrafted,Undrafted,5,14,4,1,-1.5,0.12,0.038,0.235,0.612,0.053
1641857,Liam Robbins,1610612749,MIL,25.0,7-0,84,250,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,13,9,12,2,-5.3,0.111,0.085,0.128,0.363,0.056
1630322,Lindy Waters III,1610612765,DET,27.0,6-6,78,210,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,48,232,99,47,1.7,0.022,0.115,0.146,0.507,0.092
1629022,Lonnie Walker IV,1610612755,PHI,26.0,6-4,76,204,Miami,USA,2018,1,18,11,85,33,20,-20.6,0.018,0.148,0.195,0.487,0.152
1628366,Lonzo Ball,1610612741,CHI,27.0,6-6,78,190,UCLA,USA,2017,1,2,35,267,118,115,5.5,0.029,0.106,0.152,0.524,0.187
1629652,Luguentz Dort,1610612760,OKC,25.0,6-4,76,220,Arizona State,Canada,Undrafted,Undrafted,Undrafted,65,644,269,108,13.1,0.044,0.09,0.133,0.577,0.069
1629029,Luka Dončić,1610612747,LAL,26.0,6-6,78,230,None,Slovenia,2018,1,3,42,1168,355,328,7.8,0.024,0.203,0.332,0.577,0.35
1630568,Luka Garza,1610612750,MIN,26.0,6-10,82,243,Iowa,USA,2021,2,52,35,131,52,10,-0.2,0.14,0.099,0.239,0.562,0.076
1628379,Luke Kennard,1610612763,MEM,28.0,6-5,77,206,Duke,USA,2017,1,12,58,553,164,200,4.1,0.025,0.093,0.147,0.639,0.185
1628436,Luke Kornet,1610612738,BOS,29.0,7-1,85,250,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,65,352,330,102,13.8,0.126,0.145,0.102,0.691,0.115
1631247,Luke Travers,1610612739,CLE,23.0,6-7,79,207,None,Australia,2022,2,56,9,8,12,5,-1.5,0.1,0.099,0.134,0.337,0.111
1630644,Mac McClung,1610612753,ORL,26.0,6-2,74,185,Texas Tech,USA,Undrafted,Undrafted,Undrafted,2,0,1,3,-9.5,0.0,0.1,0.087,0.0,0.333
1630201,Malachi Flynn,1610612766,CHA,26.0,6-1,73,185,San Diego State,USA,2020,1,29,4,16,7,7,3.7,0.077,0.08,0.196,0.512,0.233
1631103,Malaki Branham,1610612759,SAS,21.0,6-4,76,180,Ohio State,USA,2022,1,20,40,157,40,28,-7.7,0.012,0.099,0.216,0.569,0.135
1627763,Malcolm Brogdon,1610612764,WAS,32.0,6-4,76,229,Virginia,USA,2016,2,36,24,305,91,98,-10.4,0.036,0.119,0.231,0.544,0.267
1642502,Malevy Leons,1610612760,OKC,25.0,6-9,81,210,Bradley,Netherlands,Undrafted,Undrafted,Undrafted,6,2,3,1,-43.3,0.04,0.095,0.102,0.266,0.111
1627736,Malik Beasley,1610612765,DET,28.0,6-4,76,187,Florida State,USA,2016,1,19,74,1198,201,131,3.8,0.021,0.073,0.214,0.597,0.094
1628370,Malik Monk,1610612758,SAC,27.0,6-3,75,200,Kentucky,USA,2017,1,11,59,1063,225,343,2.6,0.015,0.102,0.235,0.558,0.25
1630699,MarJon Beauchamp,1610612752,NYK,24.0,6-7,79,199,None,USA,2022,1,24,33,71,39,10,4.2,0.061,0.184,0.221,0.514,0.115
1630542,Marcus Bagley,1610612755,PHI,23.0,6-6,78,217,Arizona State,USA,Undrafted,Undrafted,Undrafted,2,6,6,1,-37.8,0.0,0.194,0.082,0.436,0.038
1630585,Marcus Garrett,1610612766,CHA,26.0,6-5,77,205,Kansas,USA,Undrafted,Undrafted,Undrafted,4,28,6,13,-23.6,0.013,0.057,0.193,0.487,0.255
1631204,Marcus Sasser,1610612765,DET,24.0,6-2,74,195,Houston,USA,2023,1,25,52,329,61,114,3.6,0.021,0.059,0.182,0.601,0.233
203935,Marcus Smart,1610612764,WAS,31.0,6-3,75,220,Oklahoma State,USA,2014,1,6,31,286,67,105,2.5,0.026,0.067,0.2,0.529,0.232
1631109,Mark Williams,1610612766,CHA,23.0,7-0,84,240,Duke,USA,2022,1,15,39,597,394,101,-11.3,0.106,0.255,0.209,0.649,0.163
1628365,Markelle Fultz,1610612758,SAC,26.0,6-4,76,209,Washington,USA,2017,1,1,16,47,12,16,7.5,0.025,0.067,0.199,0.485,0.17
202693,Markieff Morris,1610612747,LAL,35.0,6-9,81,245,Kansas,USA,2011,1,13,14,45,19,15,-3.1,0.021,0.119,0.212,0.359,0.161
1628963,Marvin Bagley III,1610612763,MEM,26.0,6-10,82,235,Duke,USA,2018,1,2,26,107,67,7,-1.2,0.131,0.145,0.197,0.558,0.051
1630222,Mason Jones,1610612758,SAC,26.0,6-4,76,200,Arkansas,USA,Undrafted,Undrafted,Undrafted,10,23,9,11,2.2,0.045,0.149,0.193,0.569,0.379
203486,Mason Plumlee,1610612756,PHX,35.0,6-10,82,254,Duke,USA,2013,1,22,69,305,430,123,0.4,0.095,0.254,0.104,0.634,0.132
1641824,Matas Buzelis,1610612741,CHI,20.0,6-10,82,209,None,USA,2024,1,11,71,552,225,60,-3.3,0.036,0.128,0.18,0.551,0.066
1629680,Matisse Thybulle,1610612757,POR,28.0,6-5,77,201,Washington,USA,2019,1,20,7,48,23,10,4.7,0.04,0.171,0.144,0.653,0.137
1630346,Matt Ryan,1610612752,NYK,27.0,6-6,78,215,Tennessee-Chattanooga,USA,Undrafted,Undrafted,Undrafted,19,28,8,3,-28.3,0.0,0.113,0.208,0.439,0.083
1631108,Max Christie,1610612742,DAL,22.0,6-5,77,190,Michigan State,USA,2022,2,35,70,666,229,135,-1.6,0.019,0.1,0.146,0.576,0.094
1629622,Max Strus,1610612739,CLE,29.0,6-5,77,215,DePaul,USA,Undrafted,Undrafted,Undrafted,44,418,187,133,8.6,0.038,0.118,0.143,0.607,0.151
1628467,Maxi Kleber,1610612747,LAL,33.0,6-10,82,240,None,Germany,Undrafted,Undrafted,Undrafted,34,103,95,43,-0.4,0.04,0.105,0.085,0.489,0.087
1641721,Maxwell Lewis,1610612751,BKN,22.0,6-7,79,215,Pepperdine,USA,2023,2,40,21,67,29,11,-3.3,0.05,0.097,0.143,0.562,0.09
1630695,Micah Potter,1610612762,UTA,26.0,6-9,81,248,Wisconsin,USA,Undrafted,Undrafted,Undrafted,33,139,137,26,-5.4,0.061,0.151,0.104,0.584,0.059
1629008,Michael Porter Jr.,1610612743,DEN,26.0,6-10,82,218,Missouri,USA,2018,1,14,72,1313,501,157,4.8,0.055,0.145,0.198,0.616,0.085
1628969,Mikal Bridges,1610612752,NYK,28.0,6-6,78,209,Villanova,USA,2018,1,10,73,1304,236,264,5.5,0.024,0.063,0.192,0.582,0.134
201144,Mike Conley,1610612750,MIN,37.0,6-0,72,175,Ohio State,USA,2007,1,4,63,527,162,281,5.9,0.018,0.086,0.141,0.585,0.245
1628970,Miles Bridges,1610612766,CHA,27.0,6-7,79,225,Michigan State,USA,2018,1,12,58,1192,449,227,-5.3,0.033,0.192,0.271,0.541,0.2
1630540,Miles McBride,1610612752,NYK,24.0,6-1,73,195,West Virginia,USA,2021,2,36,59,557,149,169,7.1,0.029,0.069,0.16,0.533,0.151
1641936,Miles Norris,1610612738,BOS,24.0,6-7,79,220,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,1,0,2,0,-50.0,0.0,0.25,0.0,0.0,0.0
1629011,Mitchell Robinson,1610612752,NYK,26.0,7-0,84,240,Western Kentucky,USA,2018,2,36,12,57,67,7,3.3,0.166,0.172,0.103,0.681,0.049
1628964,Mo Bamba,1610612740,NOP,26.0,7-0,84,231,Texas,USA,2018,1,6,32,138,145,18,-9.0,0.079,0.268,0.15,0.557,0.068
1628420,Monté Morris,1610612756,PHX,29.0,6-2,74,183,Iowa State,USA,2017,2,51,42,208,60,67,4.7,0.021,0.083,0.169,0.527,0.183
1629021,Moritz Wagner,1610612753,ORL,27.0,6-11,83,245,Michigan,Germany,2018,1,25,30,386,148,42,-0.9,0.067,0.201,0.254,0.649,0.135
1629650,Moses Brown,1610612742,DAL,25.0,7-2,86,258,UCLA,USA,Undrafted,Undrafted,Undrafted,13,76,44,2,-4.4,0.098,0.224,0.216,0.706,0.029
1630541,Moses Moody,1610612744,GSW,22.0,6-5,77,211,Arkansas,USA,2021,1,14,65,645,161,85,3.9,0.029,0.083,0.173,0.581,0.087
1631243,Mouhamed Gueye,1610612737,ATL,22.0,6-10,82,210,Washington State,Senegal,2023,2,39,24,139,78,19,4.1,0.053,0.151,0.162,0.5,0.066
1631217,Moussa Diabaté,1610612766,CHA,23.0,6-9,81,210,Michigan,France,2022,2,43,64,342,397,54,-3.4,0.14,0.208,0.124,0.606,0.073
1626167,Myles Turner,1610612754,IND,29.0,6-11,83,250,Texas,USA,2015,1,11,65,1008,429,103,5.0,0.041,0.172,0.205,0.611,0.073
1642368,N'Faly Dante,1610612745,HOU,23.0,6-11,83,230,Oregon,Mali,Undrafted,Undrafted,Undrafted,1,10,9,1,4.4,0.25,0.179,0.163,0.683,0.056
1641772,Nae'Qwan Tomlin,1610612739,CLE,24.0,6-10,82,210,Memphis,USA,Undrafted,Undrafted,Undrafted,3,10,6,0,-12.9,0.067,0.278,0.278,0.536,0.0
1630230,Naji Marshall,1610612742,DAL,27.0,6-6,78,220,Xavier,USA,Undrafted,Undrafted,Undrafted,61,814,296,175,-2.2,0.042,0.13,0.2,0.587,0.155
1631466,Nate Williams,1610612745,HOU,26.0,6-5,77,205,Buffalo,USA,Undrafted,Undrafted,Undrafted,14,39,7,5,-3.6,0.011,0.057,0.218,0.49,0.078
1629675,Naz Reid,1610612750,MIN,25.0,6-9,81,264,Louisiana State,USA,Undrafted,Undrafted,Undrafted,73,1065,446,167,7.2,0.04,0.173,0.21,0.58,0.124
1629674,Neemias Queta,1610612738,BOS,25.0,7-0,84,248,Utah State,Portugal,2021,2,39,56,275,213,35,10.3,0.107,0.169,0.138,0.667,0.066
1629651,Nic Claxton,1610612751,BKN,25.0,6-11,83,215,Georgia,USA,2019,2,31,65,668,494,145,-12.8,0.082,0.202,0.166,0.56,0.137
1630208,Nick Richards,1610612756,PHX,27.0,7-0,84,245,Kentucky,Jamaica,2020,2,42,52,497,432,48,-7.2,0.116,0.244,0.173,0.637,0.062
1641733,Nick Smith Jr.,1610612766,CHA,20.0,6-2,74,185,Arkansas,USA,2023,1,27,54,516,110,118,-13.3,0.009,0.077,0.204,0.493,0.153
1629638,Nickeil Alexander-Walker,1610612750,MIN,26.0,6-5,77,205,Virginia Tech,Canada,2019,1,17,74,683,234,187,5.8,0.023,0.098,0.155,0.577,0.141
201587,Nicolas Batum,1610612746,LAC,36.0,6-8,80,230,None,France,2008,1,25,71,279,200,81,5.4,0.035,0.114,0.086,0.617,0.086
203999,Nikola Jokić,1610612743,DEN,30.0,6-11,83,284,None,Serbia,2014,2,41,64,1872,820,653,10.5,0.084,0.255,0.284,0.659,0.398
1631107,Nikola Jović,1610612748,MIA,21.0,6-10,82,205,None,Serbia,2022,1,27,46,494,180,131,-1.1,0.022,0.127,0.178,0.595,0.174
